prayerId,cityId,cityNameAR,cityNameEN,month,day,date,fajr,sunrise,dhuhr,asr,maghrib,isha
1084,3,البيضاء,baida,12,17,12-17,05:58:00,07:28:00,12:32:00,15:10:00,17:32:00,18:58:00
1085,3,البيضاء,baida,12,18,12-18,05:58:00,07:28:00,12:32:00,15:10:00,17:32:00,18:58:00
1086,3,البيضاء,baida,12,19,12-19,05:59:00,07:29:00,12:33:00,15:10:00,17:32:00,18:59:00
1087,3,البيضاء,baida,12,20,12-20,05:59:00,07:29:00,12:33:00,15:11:00,17:33:00,18:59:00
1088,3,البيضاء,baida,12,21,12-21,06:00:00,07:30:00,12:34:00,15:11:00,17:33:00,19:00:00
1089,3,البيضاء,baida,12,22,12-22,06:00:00,07:30:00,12:34:00,15:12:00,17:34:00,19:00:00
1090,3,البيضاء,baida,12,23,12-23,06:01:00,07:31:00,12:35:00,15:12:00,17:34:00,19:01:00
1091,3,البيضاء,baida,12,24,12-24,06:01:00,07:31:00,12:35:00,15:13:00,17:35:00,19:01:00
1092,3,البيضاء,baida,12,25,12-25,06:01:00,07:32:00,12:36:00,15:13:00,17:35:00,19:02:00
1093,3,البيضاء,baida,12,26,12-26,06:02:00,07:32:00,12:36:00,15:14:00,17:36:00,19:02:00
1094,3,البيضاء,baida,12,27,12-27,06:02:00,07:32:00,12:37:00,15:15:00,17:37:00,19:03:00
1095,3,البيضاء,baida,12,28,12-28,06:03:00,07:33:00,12:37:00,15:15:00,17:37:00,19:03:00
1096,3,البيضاء,baida,12,29,12-29,06:03:00,07:33:00,12:37:00,15:16:00,17:38:00,19:04:00
1097,3,البيضاء,baida,12,30,12-30,06:03:00,07:33:00,12:38:00,15:16:00,17:39:00,19:05:00
1098,3,البيضاء,baida,12,31,12-31,06:04:00,07:34:00,12:38:00,15:17:00,17:39:00,19:05:00
1099,4,الخمس,khomes,1,1,01-01,06:35:00,08:05:00,13:10:00,15:49:00,18:11:00,19:37:00
1100,4,الخمس,khomes,1,2,01-02,06:35:00,08:05:00,13:10:00,15:50:00,18:12:00,19:38:00
1101,4,الخمس,khomes,1,3,01-03,06:35:00,08:05:00,13:11:00,15:50:00,18:13:00,19:38:00
1102,4,الخمس,khomes,1,4,01-04,06:36:00,08:05:00,13:11:00,15:51:00,18:14:00,19:39:00
1103,4,الخمس,khomes,1,5,01-05,06:36:00,08:05:00,13:12:00,15:52:00,18:14:00,19:40:00
1104,4,الخمس,khomes,1,6,01-06,06:36:00,08:05:00,13:12:00,15:53:00,18:15:00,19:41:00
1105,4,الخمس,khomes,1,7,01-07,06:36:00,08:05:00,13:13:00,15:53:00,18:16:00,19:41:00
1106,4,الخمس,khomes,1,8,01-08,06:36:00,08:05:00,13:13:00,15:54:00,18:17:00,19:42:00
1107,4,الخمس,khomes,1,9,01-09,06:36:00,08:05:00,13:13:00,15:55:00,18:18:00,19:43:00
1108,4,الخمس,khomes,1,10,01-10,06:36:00,08:05:00,13:14:00,15:56:00,18:18:00,19:43:00
1109,4,الخمس,khomes,1,11,01-11,06:36:00,08:05:00,13:14:00,15:56:00,18:19:00,19:44:00
1110,4,الخمس,khomes,1,12,01-12,06:36:00,08:05:00,13:15:00,15:57:00,18:20:00,19:45:00
1111,4,الخمس,khomes,1,13,01-13,06:36:00,08:05:00,13:15:00,15:58:00,18:21:00,19:46:00
1112,4,الخمس,khomes,1,14,01-14,06:36:00,08:05:00,13:15:00,15:59:00,18:22:00,19:47:00
1113,4,الخمس,khomes,1,15,01-15,06:36:00,08:05:00,13:16:00,16:00:00,18:23:00,19:47:00
1114,4,الخمس,khomes,1,16,01-16,06:36:00,08:04:00,13:16:00,16:01:00,18:24:00,19:48:00
1115,4,الخمس,khomes,1,17,01-17,06:36:00,08:04:00,13:16:00,16:01:00,18:25:00,19:49:00
1116,4,الخمس,khomes,1,18,01-18,06:36:00,08:04:00,13:17:00,16:02:00,18:26:00,19:50:00
1117,4,الخمس,khomes,1,19,01-19,06:36:00,08:04:00,13:17:00,16:03:00,18:27:00,19:51:00
1118,4,الخمس,khomes,1,20,01-20,06:36:00,08:03:00,13:17:00,16:04:00,18:28:00,19:51:00
1119,4,الخمس,khomes,1,21,01-21,06:35:00,08:03:00,13:18:00,16:05:00,18:28:00,19:52:00
1120,4,الخمس,khomes,1,22,01-22,06:35:00,08:03:00,13:18:00,16:06:00,18:29:00,19:53:00
1121,4,الخمس,khomes,1,23,01-23,06:35:00,08:02:00,13:18:00,16:06:00,18:30:00,19:54:00
1122,4,الخمس,khomes,1,24,01-24,06:35:00,08:02:00,13:19:00,16:07:00,18:31:00,19:55:00
1123,4,الخمس,khomes,1,25,01-25,06:34:00,08:01:00,13:19:00,16:08:00,18:32:00,19:55:00
1124,4,الخمس,khomes,1,26,01-26,06:34:00,08:01:00,13:19:00,16:09:00,18:33:00,19:56:00
1125,4,الخمس,khomes,1,27,01-27,06:34:00,08:00:00,13:19:00,16:10:00,18:34:00,19:57:00
1126,4,الخمس,khomes,1,28,01-28,06:33:00,08:00:00,13:19:00,16:10:00,18:35:00,19:58:00
1127,4,الخمس,khomes,1,29,01-29,06:33:00,07:59:00,13:20:00,16:11:00,18:36:00,19:59:00
1128,4,الخمس,khomes,1,30,01-30,06:32:00,07:59:00,13:20:00,16:12:00,18:37:00,20:00:00
1129,4,الخمس,khomes,1,31,01-31,06:32:00,07:58:00,13:20:00,16:13:00,18:38:00,20:00:00
1130,4,الخمس,khomes,2,1,02-01,06:31:00,07:57:00,13:20:00,16:14:00,18:39:00,20:01:00
1131,4,الخمس,khomes,2,2,02-02,06:31:00,07:57:00,13:20:00,16:14:00,18:40:00,20:02:00
1132,4,الخمس,khomes,2,3,02-03,06:30:00,07:56:00,13:20:00,16:15:00,18:41:00,20:03:00
1133,4,الخمس,khomes,2,4,02-04,06:30:00,07:55:00,13:21:00,16:16:00,18:42:00,20:04:00
1134,4,الخمس,khomes,2,5,02-05,06:29:00,07:55:00,13:21:00,16:17:00,18:43:00,20:04:00
1135,4,الخمس,khomes,2,6,02-06,06:28:00,07:54:00,13:21:00,16:17:00,18:44:00,20:05:00
1136,4,الخمس,khomes,2,7,02-07,06:28:00,07:53:00,13:21:00,16:18:00,18:45:00,20:06:00
1137,4,الخمس,khomes,2,8,02-08,06:27:00,07:52:00,13:21:00,16:19:00,18:46:00,20:07:00
1138,4,الخمس,khomes,2,9,02-09,06:26:00,07:51:00,13:21:00,16:20:00,18:47:00,20:08:00
1139,4,الخمس,khomes,2,10,02-10,06:26:00,07:51:00,13:21:00,16:20:00,18:47:00,20:08:00
1140,4,الخمس,khomes,2,11,02-11,06:25:00,07:50:00,13:21:00,16:21:00,18:48:00,20:09:00
1141,4,الخمس,khomes,2,12,02-12,06:24:00,07:49:00,13:21:00,16:22:00,18:49:00,20:10:00
1142,4,الخمس,khomes,2,13,02-13,06:23:00,07:48:00,13:21:00,16:22:00,18:50:00,20:11:00
1143,4,الخمس,khomes,2,14,02-14,06:22:00,07:47:00,13:21:00,16:23:00,18:51:00,20:12:00
1144,4,الخمس,khomes,2,15,02-15,06:21:00,07:46:00,13:21:00,16:24:00,18:52:00,20:12:00
1145,4,الخمس,khomes,2,16,02-16,06:21:00,07:45:00,13:21:00,16:24:00,18:53:00,20:13:00
1146,4,الخمس,khomes,2,17,02-17,06:20:00,07:44:00,13:21:00,16:25:00,18:54:00,20:14:00
1147,4,الخمس,khomes,2,18,02-18,06:19:00,07:43:00,13:21:00,16:26:00,18:55:00,20:15:00
1148,4,الخمس,khomes,2,19,02-19,06:18:00,07:42:00,13:21:00,16:26:00,18:55:00,20:16:00
1149,4,الخمس,khomes,2,20,02-20,06:17:00,07:41:00,13:21:00,16:27:00,18:56:00,20:16:00
1150,4,الخمس,khomes,2,21,02-21,06:16:00,07:40:00,13:20:00,16:27:00,18:57:00,20:17:00
1151,4,الخمس,khomes,2,22,02-22,06:15:00,07:39:00,13:20:00,16:28:00,18:58:00,20:18:00
1152,4,الخمس,khomes,2,23,02-23,06:14:00,07:38:00,13:20:00,16:28:00,18:59:00,20:19:00
1153,4,الخمس,khomes,2,24,02-24,06:13:00,07:36:00,13:20:00,16:29:00,19:00:00,20:19:00
1154,4,الخمس,khomes,2,25,02-25,06:12:00,07:35:00,13:20:00,16:29:00,19:00:00,20:20:00
1155,4,الخمس,khomes,2,26,02-26,06:11:00,07:34:00,13:20:00,16:30:00,19:01:00,20:21:00
1156,4,الخمس,khomes,2,27,02-27,06:10:00,07:33:00,13:20:00,16:30:00,19:02:00,20:22:00
1157,4,الخمس,khomes,2,28,02-28,06:08:00,07:32:00,13:19:00,16:31:00,19:03:00,20:22:00
1158,4,الخمس,khomes,2,29,02-29,06:08:00,07:32:00,13:19:00,16:31:00,19:03:00,20:22:00
1159,4,الخمس,khomes,3,1,03-01,06:07:00,07:31:00,13:19:00,16:31:00,19:04:00,20:23:00
1160,4,الخمس,khomes,3,2,03-02,06:06:00,07:30:00,13:19:00,16:32:00,19:04:00,20:24:00
1161,4,الخمس,khomes,3,3,03-03,06:05:00,07:28:00,13:19:00,16:32:00,19:05:00,20:25:00
1162,4,الخمس,khomes,3,4,03-04,06:04:00,07:27:00,13:19:00,16:32:00,19:06:00,20:25:00
1163,4,الخمس,khomes,3,5,03-05,06:03:00,07:26:00,13:18:00,16:33:00,19:07:00,20:26:00
1164,4,الخمس,khomes,3,6,03-06,06:01:00,07:25:00,13:18:00,16:33:00,19:08:00,20:27:00
1165,4,الخمس,khomes,3,7,03-07,06:00:00,07:23:00,13:18:00,16:34:00,19:08:00,20:28:00
1166,4,الخمس,khomes,3,8,03-08,05:59:00,07:22:00,13:18:00,16:34:00,19:09:00,20:28:00
1167,4,الخمس,khomes,3,9,03-09,05:58:00,07:21:00,13:17:00,16:34:00,19:10:00,20:29:00
1168,4,الخمس,khomes,3,10,03-10,05:56:00,07:20:00,13:17:00,16:35:00,19:11:00,20:30:00
1169,4,الخمس,khomes,3,11,03-11,05:55:00,07:18:00,13:17:00,16:35:00,19:11:00,20:31:00
1170,4,الخمس,khomes,3,12,03-12,05:54:00,07:17:00,13:16:00,16:35:00,19:12:00,20:31:00
1171,4,الخمس,khomes,3,13,03-13,05:52:00,07:16:00,13:16:00,16:36:00,19:13:00,20:32:00
1172,4,الخمس,khomes,3,14,03-14,05:51:00,07:14:00,13:16:00,16:36:00,19:13:00,20:33:00
1173,4,الخمس,khomes,3,15,03-15,05:50:00,07:13:00,13:16:00,16:36:00,19:14:00,20:34:00
1174,4,الخمس,khomes,3,16,03-16,05:48:00,07:12:00,13:15:00,16:36:00,19:15:00,20:34:00
1175,4,الخمس,khomes,3,17,03-17,05:47:00,07:10:00,13:15:00,16:37:00,19:16:00,20:35:00
1176,4,الخمس,khomes,3,18,03-18,05:46:00,07:09:00,13:15:00,16:37:00,19:16:00,20:36:00
1177,4,الخمس,khomes,3,19,03-19,05:44:00,07:08:00,13:14:00,16:37:00,19:17:00,20:37:00
1178,4,الخمس,khomes,3,20,03-20,05:43:00,07:06:00,13:14:00,16:37:00,19:18:00,20:37:00
1179,4,الخمس,khomes,3,21,03-21,05:41:00,07:05:00,13:14:00,16:37:00,19:18:00,20:38:00
1180,4,الخمس,khomes,3,22,03-22,05:40:00,07:04:00,13:13:00,16:38:00,19:19:00,20:39:00
1181,4,الخمس,khomes,3,23,03-23,05:39:00,07:02:00,13:13:00,16:38:00,19:20:00,20:40:00
1182,4,الخمس,khomes,3,24,03-24,05:37:00,07:01:00,13:13:00,16:38:00,19:20:00,20:40:00
1183,4,الخمس,khomes,3,25,03-25,05:36:00,07:00:00,13:12:00,16:38:00,19:21:00,20:41:00
1184,4,الخمس,khomes,3,26,03-26,05:34:00,06:58:00,13:12:00,16:38:00,19:22:00,20:42:00
1185,4,الخمس,khomes,3,27,03-27,05:33:00,06:57:00,13:12:00,16:38:00,19:23:00,20:43:00
1186,4,الخمس,khomes,3,28,03-28,05:31:00,06:56:00,13:12:00,16:38:00,19:23:00,20:44:00
1187,4,الخمس,khomes,3,29,03-29,05:30:00,06:54:00,13:11:00,16:39:00,19:24:00,20:44:00
1188,4,الخمس,khomes,3,30,03-30,05:29:00,06:53:00,13:11:00,16:39:00,19:25:00,20:45:00
1189,4,الخمس,khomes,3,31,03-31,05:27:00,06:52:00,13:11:00,16:39:00,19:25:00,20:46:00
1190,4,الخمس,khomes,4,1,04-01,05:26:00,06:51:00,13:10:00,16:39:00,19:26:00,20:47:00
1191,4,الخمس,khomes,4,2,04-02,05:24:00,06:49:00,13:10:00,16:39:00,19:27:00,20:48:00
1192,4,الخمس,khomes,4,3,04-03,05:23:00,06:48:00,13:10:00,16:39:00,19:27:00,20:49:00
1193,4,الخمس,khomes,4,4,04-04,05:21:00,06:47:00,13:09:00,16:39:00,19:28:00,20:49:00
1194,4,الخمس,khomes,4,5,04-05,05:20:00,06:45:00,13:09:00,16:39:00,19:29:00,20:50:00
1195,4,الخمس,khomes,4,6,04-06,05:18:00,06:44:00,13:09:00,16:39:00,19:29:00,20:51:00
1196,4,الخمس,khomes,4,7,04-07,05:17:00,06:43:00,13:08:00,16:39:00,19:30:00,20:52:00
1197,4,الخمس,khomes,4,8,04-08,05:15:00,06:41:00,13:08:00,16:39:00,19:31:00,20:53:00
1198,4,الخمس,khomes,4,9,04-09,05:14:00,06:40:00,13:08:00,16:39:00,19:31:00,20:54:00
1199,4,الخمس,khomes,4,10,04-10,05:13:00,06:39:00,13:08:00,16:39:00,19:32:00,20:55:00
1200,4,الخمس,khomes,4,11,04-11,05:11:00,06:38:00,13:07:00,16:40:00,19:33:00,20:56:00
1201,4,الخمس,khomes,4,12,04-12,05:10:00,06:36:00,13:07:00,16:40:00,19:34:00,20:56:00
1202,4,الخمس,khomes,4,13,04-13,05:08:00,06:35:00,13:07:00,16:40:00,19:34:00,20:57:00
1203,4,الخمس,khomes,4,14,04-14,05:07:00,06:34:00,13:07:00,16:40:00,19:35:00,20:58:00
1204,4,الخمس,khomes,4,15,04-15,05:05:00,06:33:00,13:06:00,16:40:00,19:36:00,20:59:00
1205,4,الخمس,khomes,4,16,04-16,05:04:00,06:32:00,13:06:00,16:40:00,19:36:00,21:00:00
1206,4,الخمس,khomes,4,17,04-17,05:02:00,06:30:00,13:06:00,16:40:00,19:37:00,21:01:00
1207,4,الخمس,khomes,4,18,04-18,05:01:00,06:29:00,13:06:00,16:40:00,19:38:00,21:02:00
1208,4,الخمس,khomes,4,19,04-19,05:00:00,06:28:00,13:05:00,16:40:00,19:39:00,21:03:00
1209,4,الخمس,khomes,4,20,04-20,04:58:00,06:27:00,13:05:00,16:40:00,19:39:00,21:04:00
1210,4,الخمس,khomes,4,21,04-21,04:57:00,06:26:00,13:05:00,16:40:00,19:40:00,21:05:00
1211,4,الخمس,khomes,4,22,04-22,04:56:00,06:25:00,13:05:00,16:40:00,19:41:00,21:06:00
1212,4,الخمس,khomes,4,23,04-23,04:54:00,06:24:00,13:05:00,16:40:00,19:41:00,21:07:00
1213,4,الخمس,khomes,4,24,04-24,04:53:00,06:23:00,13:04:00,16:40:00,19:42:00,21:08:00
1214,4,الخمس,khomes,4,25,04-25,04:51:00,06:21:00,13:04:00,16:40:00,19:43:00,21:09:00
1215,4,الخمس,khomes,4,26,04-26,04:50:00,06:20:00,13:04:00,16:40:00,19:44:00,21:10:00
1216,4,الخمس,khomes,4,27,04-27,04:49:00,06:19:00,13:04:00,16:40:00,19:44:00,21:11:00
1217,4,الخمس,khomes,4,28,04-28,04:48:00,06:18:00,13:04:00,16:40:00,19:45:00,21:12:00
1218,4,الخمس,khomes,4,29,04-29,04:46:00,06:17:00,13:04:00,16:40:00,19:46:00,21:13:00
1219,4,الخمس,khomes,4,30,04-30,04:45:00,06:16:00,13:03:00,16:40:00,19:47:00,21:14:00
1220,4,الخمس,khomes,5,1,05-01,04:44:00,06:15:00,13:03:00,16:40:00,19:47:00,21:15:00
1221,4,الخمس,khomes,5,2,05-02,04:42:00,06:14:00,13:03:00,16:40:00,19:48:00,21:16:00
1222,4,الخمس,khomes,5,3,05-03,04:41:00,06:13:00,13:03:00,16:40:00,19:49:00,21:17:00
1223,4,الخمس,khomes,5,4,05-04,04:40:00,06:13:00,13:03:00,16:40:00,19:50:00,21:18:00
1224,4,الخمس,khomes,5,5,05-05,04:39:00,06:12:00,13:03:00,16:40:00,19:50:00,21:19:00
1225,4,الخمس,khomes,5,6,05-06,04:38:00,06:11:00,13:03:00,16:40:00,19:51:00,21:20:00
1226,4,الخمس,khomes,5,7,05-07,04:36:00,06:10:00,13:03:00,16:40:00,19:52:00,21:21:00
1227,4,الخمس,khomes,5,8,05-08,04:35:00,06:09:00,13:03:00,16:40:00,19:53:00,21:22:00
1228,4,الخمس,khomes,5,9,05-09,04:34:00,06:08:00,13:03:00,16:40:00,19:53:00,21:23:00
1229,4,الخمس,khomes,5,10,05-10,04:33:00,06:07:00,13:03:00,16:40:00,19:54:00,21:24:00
1230,4,الخمس,khomes,5,11,05-11,04:32:00,06:07:00,13:03:00,16:40:00,19:55:00,21:25:00
1231,4,الخمس,khomes,5,12,05-12,04:31:00,06:06:00,13:03:00,16:40:00,19:56:00,21:26:00
1232,4,الخمس,khomes,5,13,05-13,04:30:00,06:05:00,13:03:00,16:40:00,19:56:00,21:28:00
1233,4,الخمس,khomes,5,14,05-14,04:29:00,06:05:00,13:03:00,16:41:00,19:57:00,21:29:00
1234,4,الخمس,khomes,5,15,05-15,04:28:00,06:04:00,13:03:00,16:41:00,19:58:00,21:30:00
1235,4,الخمس,khomes,5,16,05-16,04:27:00,06:03:00,13:03:00,16:41:00,19:58:00,21:31:00
1236,4,الخمس,khomes,5,17,05-17,04:26:00,06:02:00,13:03:00,16:41:00,19:59:00,21:32:00
1237,4,الخمس,khomes,5,18,05-18,04:25:00,06:02:00,13:03:00,16:41:00,20:00:00,21:33:00
1238,4,الخمس,khomes,5,19,05-19,04:24:00,06:01:00,13:03:00,16:41:00,20:01:00,21:34:00
1239,4,الخمس,khomes,5,20,05-20,04:23:00,06:01:00,13:03:00,16:41:00,20:01:00,21:35:00
1240,4,الخمس,khomes,5,21,05-21,04:23:00,06:00:00,13:03:00,16:41:00,20:02:00,21:36:00
1241,4,الخمس,khomes,5,22,05-22,04:22:00,06:00:00,13:03:00,16:41:00,20:03:00,21:37:00
1242,4,الخمس,khomes,5,23,05-23,04:21:00,05:59:00,13:03:00,16:41:00,20:03:00,21:37:00
1243,4,الخمس,khomes,5,24,05-24,04:20:00,05:59:00,13:03:00,16:41:00,20:04:00,21:38:00
1244,4,الخمس,khomes,5,25,05-25,04:19:00,05:58:00,13:03:00,16:41:00,20:05:00,21:39:00
1245,4,الخمس,khomes,5,26,05-26,04:19:00,05:58:00,13:03:00,16:42:00,20:05:00,21:40:00
1246,4,الخمس,khomes,5,27,05-27,04:18:00,05:57:00,13:04:00,16:42:00,20:06:00,21:41:00
1247,4,الخمس,khomes,5,28,05-28,04:17:00,05:57:00,13:04:00,16:42:00,20:07:00,21:42:00
1248,4,الخمس,khomes,5,29,05-29,04:17:00,05:57:00,13:04:00,16:42:00,20:07:00,21:43:00
1249,4,الخمس,khomes,5,30,05-30,04:16:00,05:56:00,13:04:00,16:42:00,20:08:00,21:44:00
1250,4,الخمس,khomes,5,31,05-31,04:16:00,05:56:00,13:04:00,16:42:00,20:08:00,21:45:00
1251,4,الخمس,khomes,6,1,06-01,04:15:00,05:56:00,13:04:00,16:42:00,20:09:00,21:45:00
1252,4,الخمس,khomes,6,2,06-02,04:15:00,05:55:00,13:04:00,16:43:00,20:09:00,21:46:00
1253,4,الخمس,khomes,6,3,06-03,04:14:00,05:55:00,13:05:00,16:43:00,20:10:00,21:47:00
1254,4,الخمس,khomes,6,4,06-04,04:14:00,05:55:00,13:05:00,16:43:00,20:11:00,21:48:00
1255,4,الخمس,khomes,6,5,06-05,04:13:00,05:55:00,13:05:00,16:43:00,20:11:00,21:48:00
1256,4,الخمس,khomes,6,6,06-06,04:13:00,05:55:00,13:05:00,16:43:00,20:12:00,21:49:00
1257,4,الخمس,khomes,6,7,06-07,04:13:00,05:54:00,13:05:00,16:43:00,20:12:00,21:50:00
1258,4,الخمس,khomes,6,8,06-08,04:13:00,05:54:00,13:05:00,16:43:00,20:13:00,21:50:00
1259,4,الخمس,khomes,6,9,06-09,04:12:00,05:54:00,13:06:00,16:44:00,20:13:00,21:51:00
1260,4,الخمس,khomes,6,10,06-10,04:12:00,05:54:00,13:06:00,16:44:00,20:13:00,21:52:00
1261,4,الخمس,khomes,6,11,06-11,04:12:00,05:54:00,13:06:00,16:44:00,20:14:00,21:52:00
1262,4,الخمس,khomes,6,12,06-12,04:12:00,05:54:00,13:06:00,16:44:00,20:14:00,21:53:00
1263,4,الخمس,khomes,6,13,06-13,04:12:00,05:54:00,13:06:00,16:44:00,20:15:00,21:53:00
1264,4,الخمس,khomes,6,14,06-14,04:12:00,05:54:00,13:07:00,16:45:00,20:15:00,21:54:00
1265,4,الخمس,khomes,6,15,06-15,04:12:00,05:54:00,13:07:00,16:45:00,20:15:00,21:54:00
1266,4,الخمس,khomes,6,16,06-16,04:12:00,05:54:00,13:07:00,16:45:00,20:16:00,21:54:00
1267,4,الخمس,khomes,6,17,06-17,04:12:00,05:54:00,13:07:00,16:45:00,20:16:00,21:55:00
1268,4,الخمس,khomes,6,18,06-18,04:12:00,05:54:00,13:07:00,16:45:00,20:16:00,21:55:00
1269,4,الخمس,khomes,6,19,06-19,04:12:00,05:55:00,13:08:00,16:46:00,20:17:00,21:55:00
1270,4,الخمس,khomes,6,20,06-20,04:12:00,05:55:00,13:08:00,16:46:00,20:17:00,21:56:00
1271,4,الخمس,khomes,6,21,06-21,04:12:00,05:55:00,13:08:00,16:46:00,20:17:00,21:56:00
1272,4,الخمس,khomes,6,22,06-22,04:12:00,05:55:00,13:08:00,16:46:00,20:17:00,21:56:00
1273,4,الخمس,khomes,6,23,06-23,04:13:00,05:55:00,13:08:00,16:46:00,20:17:00,21:56:00
1274,4,الخمس,khomes,6,24,06-24,04:13:00,05:56:00,13:09:00,16:47:00,20:18:00,21:56:00
1275,4,الخمس,khomes,6,25,06-25,04:13:00,05:56:00,13:09:00,16:47:00,20:18:00,21:56:00
1276,4,الخمس,khomes,6,26,06-26,04:14:00,05:56:00,13:09:00,16:47:00,20:18:00,21:56:00
1277,4,الخمس,khomes,6,27,06-27,04:14:00,05:57:00,13:09:00,16:47:00,20:18:00,21:56:00
1278,4,الخمس,khomes,6,28,06-28,04:14:00,05:57:00,13:09:00,16:47:00,20:18:00,21:56:00
1279,4,الخمس,khomes,6,29,06-29,04:15:00,05:57:00,13:10:00,16:48:00,20:18:00,21:56:00
1280,4,الخمس,khomes,6,30,06-30,04:15:00,05:58:00,13:10:00,16:48:00,20:18:00,21:56:00
1281,4,الخمس,khomes,7,1,07-01,04:16:00,05:58:00,13:10:00,16:48:00,20:18:00,21:56:00
1282,4,الخمس,khomes,7,2,07-02,04:16:00,05:58:00,13:10:00,16:48:00,20:18:00,21:56:00
1283,4,الخمس,khomes,7,3,07-03,04:17:00,05:59:00,13:10:00,16:48:00,20:18:00,21:56:00
1284,4,الخمس,khomes,7,4,07-04,04:17:00,05:59:00,13:11:00,16:49:00,20:18:00,21:56:00
1285,4,الخمس,khomes,7,5,07-05,04:18:00,06:00:00,13:11:00,16:49:00,20:18:00,21:55:00
1286,4,الخمس,khomes,7,6,07-06,04:19:00,06:00:00,13:11:00,16:49:00,20:17:00,21:55:00
1287,4,الخمس,khomes,7,7,07-07,04:19:00,06:01:00,13:11:00,16:49:00,20:17:00,21:55:00
1288,4,الخمس,khomes,7,8,07-08,04:20:00,06:01:00,13:11:00,16:49:00,20:17:00,21:54:00
1289,4,الخمس,khomes,7,9,07-09,04:21:00,06:02:00,13:11:00,16:49:00,20:17:00,21:54:00
1290,4,الخمس,khomes,7,10,07-10,04:22:00,06:02:00,13:11:00,16:50:00,20:17:00,21:53:00
1291,4,الخمس,khomes,7,11,07-11,04:22:00,06:03:00,13:12:00,16:50:00,20:16:00,21:53:00
1292,4,الخمس,khomes,7,12,07-12,04:23:00,06:03:00,13:12:00,16:50:00,20:16:00,21:52:00
1293,4,الخمس,khomes,7,13,07-13,04:24:00,06:04:00,13:12:00,16:50:00,20:16:00,21:52:00
1294,4,الخمس,khomes,7,14,07-14,04:25:00,06:05:00,13:12:00,16:50:00,20:15:00,21:51:00
1295,4,الخمس,khomes,7,15,07-15,04:26:00,06:05:00,13:12:00,16:50:00,20:15:00,21:51:00
1296,4,الخمس,khomes,7,16,07-16,04:26:00,06:06:00,13:12:00,16:50:00,20:15:00,21:50:00
1297,4,الخمس,khomes,7,17,07-17,04:27:00,06:06:00,13:12:00,16:50:00,20:14:00,21:49:00
1298,4,الخمس,khomes,7,18,07-18,04:28:00,06:07:00,13:12:00,16:50:00,20:14:00,21:49:00
1299,4,الخمس,khomes,7,19,07-19,04:29:00,06:08:00,13:12:00,16:51:00,20:13:00,21:48:00
1300,4,الخمس,khomes,7,20,07-20,04:30:00,06:08:00,13:12:00,16:51:00,20:13:00,21:47:00
1301,4,الخمس,khomes,7,21,07-21,04:31:00,06:09:00,13:13:00,16:51:00,20:12:00,21:46:00
1302,4,الخمس,khomes,7,22,07-22,04:32:00,06:10:00,13:13:00,16:51:00,20:12:00,21:45:00
1303,4,الخمس,khomes,7,23,07-23,04:33:00,06:10:00,13:13:00,16:51:00,20:11:00,21:45:00
1304,4,الخمس,khomes,7,24,07-24,04:34:00,06:11:00,13:13:00,16:51:00,20:11:00,21:44:00
1305,4,الخمس,khomes,7,25,07-25,04:35:00,06:11:00,13:13:00,16:51:00,20:10:00,21:43:00
